register_id,name,addresses_road_id,addresses_road_name,addresses_start_street_number,addresses_neighborhood_id,addresses_neighborhood_name,addresses_district_id,addresses_district_name,addresses_zip_code,addresses_town,addresses_main_address,secondary_filters_id,secondary_filters_name,secondary_filters_fullpath,secondary_filters_tree,secondary_filters_asia_id,geo_epgs_25831_x,geo_epgs_25831_y,geo_epgs_4326_lat,geo_epgs_4326_lon
?99400601266,"Zona de Càrrega i Descàrrega * Pg Havana, 2",701292,Pg Havana,2,59,el Bon Pastor,9,Sant Andreu,8030,BARCELONA,TRUE,,,,,,432837.5017,4587521.749,41.43645834,2.196088552
?99400601268,"Zona de Càrrega i Descàrrega * C Binèfar, 1",700037,C Binèfar,1,73,la Verneda i la Pau,10,Sant Martí,8020,BARCELONA,TRUE,,,,,,433399.2215,4586161.489,41.42425368,2.202961384
?99400601270,"Zona de Càrrega i Descàrrega * C Estartit, 1",231557,C Estartit,1,73,la Verneda i la Pau,10,Sant Martí,8020,BARCELONA,TRUE,,,,,,433377.9458,4585833.831,41.4213008,2.20274289
?99400601274,"Zona de Càrrega i Descàrrega * Rbla Prim, 204",266405,Rbla Prim,204,73,la Verneda i la Pau,10,Sant Martí,8020,BARCELONA,TRUE,,,,,,433518.3764,4586009.964,41.42289881,2.204403885
?99400601275,"Zona de Càrrega i Descàrrega * C Concili de Trento, 123",86200,C Concili de Trento,123,72,Sant Martí de Provençals,10,Sant Martí,8020,BARCELONA,TRUE,,,,,,432935.6782,4585180.219,41.41537712,2.197523301
?99400600654,"Zona de Càrrega i Descàrrega * C Pantà de Tremp, 54",243909,C Pantà de Tremp,54,37,el Carmel,7,Horta-Guinardó,8032,BARCELONA,TRUE,,,,,,429198.3753,4586401.402,41.42605524,2.152665175
?99400600660,"Zona de Càrrega i Descàrrega * Ptge Capdevila, 16",62008,Ptge Capdevila,16,43,Horta,7,Horta-Guinardó,8032,BARCELONA,TRUE,,,,,,429804.3173,4586650.236,41.42834957,2.159887284
?99400600661,"Zona de Càrrega i Descàrrega * C Dante Alighieri, 79",97807,C Dante Alighieri,79,37,el Carmel,7,Horta-Guinardó,8032,BARCELONA,TRUE,,,,,,429604.0283,4586565.417,41.42756811,2.157500319
?99400600668,"Zona de Càrrega i Descàrrega * C Lugo, 53",181801,C Lugo,53,37,el Carmel,7,Horta-Guinardó,8032,BARCELONA,TRUE,,,,,,429451.4909,4586054.899,41.4229567,2.155734506
?99400601457,"Zona de Càrrega i Descàrrega * C Sant Adrià, 10",295709,C Sant Adrià,10,60,Sant Andreu,9,Sant Andreu,8030,BARCELONA,TRUE,,,,,,432335.7776,4587238.73,41.43386716,2.190115354
?99400601469,"Zona de Càrrega i Descàrrega * C Gran de Sant Andreu, 48",296202,C Gran de Sant Andreu,48,60,Sant Andreu,9,Sant Andreu,8030,BARCELONA,TRUE,,,,,,432344.0927,4586704.874,41.42905961,2.190274622
?99400601470,"Zona de Càrrega i Descàrrega * C Comtessa de Pardo Bazán, 8",88103,C Comtessa de Pardo Bazán,8,61,la Sagrera,9,Sant Andreu,8027,BARCELONA,TRUE,,,,,,431905.64,4586250.36,41.4249289,2.185078794
?99400601471,"Zona de Càrrega i Descàrrega * C Mossèn Juliana, 41",246500,C Mossèn Juliana,41,61,la Sagrera,9,Sant Andreu,8027,BARCELONA,TRUE,,,,,,432307.9231,4586197.44,41.42448627,2.18989859
?99400601472,"Zona de Càrrega i Descàrrega * C Monlau, 39",216509,C Monlau,39,61,la Sagrera,9,Sant Andreu,8027,BARCELONA,TRUE,,,,,,432348.9477,4586199.226,41.42450581,2.190389303
?99400601476,"Zona de Càrrega i Descàrrega * C Espronceda, 352",115603,C Espronceda,352,63,Navas,9,Sant Andreu,8027,BARCELONA,TRUE,,,,,,432087.7514,4585525.998,41.41842023,2.187339351
?99400601098,"Zona de Càrrega i Descàrrega * C Mallorca, 437",191204,C Mallorca,437,6,la Sagrada Família,2,Eixample,8013,BARCELONA,TRUE,,,,,,431254.9968,4584073.333,41.40526575,2.17754036
?99400601104,"Zona de Càrrega i Descàrrega * G.V. Corts Catalanes, 654",169409,G.V. Corts Catalanes,654,7,la Dreta de l'Eixample,2,Eixample,8010,BARCELONA,TRUE,,,,,,430652.0089,4582476.56,41.39083236,2.170509871
?75990229997,Estació de Servei Galp *Maragall,367402,Rbla Volart,2,35,el Guinardó,7,Horta-Guinardó,8041,BARCELONA,TRUE,63735069,Benzineres,Planol BCN >> Transports i serveis relacionats >> Serveis relacionats >> Benzineres,651,6.5103E+13,431489.5872,4585248.125,41.41586675,2.180213691
?99400601366,"Zona de Càrrega i Descàrrega * C Las Navas de Tolosa, 368",226400,C Las Navas de Tolosa,368,63,Navas,9,Sant Andreu,8027,BARCELONA,TRUE,,,,,,431592.1102,4585649.467,41.41949023,2.181394957
?99400601373,"Zona de Càrrega i Descàrrega * C Sardenya, 517",76807,C Sardenya,517,32,el Camp d'en Grassot i Gràcia Nova,6,Gràcia,8024,BARCELONA,TRUE,,,,,,430079.254,4584727.953,41.41106028,2.163399661
?99400601374,"Zona de Càrrega i Descàrrega * C Pi i Margall, 81",144306,C Pi i Margall,81,32,el Camp d'en Grassot i Gràcia Nova,6,Gràcia,8024,BARCELONA,TRUE,,,,,,430140.6085,4584633.188,41.4102121,2.164144632
?99400603138,"Parada de taxis * C Esteve Terradas, 50",116901,C Esteve Terradas,50,28,Vallcarca i els Penitents,6,Gràcia,8023,BARCELONA,TRUE,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,6.5103E+13,427998.9091,4585236.93,41.41546074,2.138450465
?99400603145,"Parada de taxis * C Llacuna, 22",183603,C Llacuna,22,68,el Poblenou,10,Sant Martí,8005,BARCELONA,TRUE,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,6.5103E+13,433270.6953,4583374.324,41.39913981,2.201730787
?99400603150,"Parada de taxis * C Galileu, 2",138802,C Galileu,2,18,Sants,3,Sants-Montjuïc,8028,BARCELONA,TRUE,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,6.5103E+13,427768.3533,4580877.2,41.37617375,2.13621203
?75990015888,Aparcament Jape,18505,C Aragó,63,9,la Nova Esquerra de l'Eixample,2,Eixample,8015,BARCELONA,TRUE,63734068,Aparcaments,Planol BCN >> Transports i serveis relacionats >> Aparcaments >> Aparcaments,651,6.5103E+13,428902.3552,4581391.608,41.38090783,2.149711294
?99400603152,"Parada de taxis * C Provença, 257",268003,C Provença,257,7,la Dreta de l'Eixample,2,Eixample,8008,BARCELONA,TRUE,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,6.5103E+13,429874.3024,4582898.199,41.39456248,2.161159643
?99400603157,"Parada de taxis * Via Augusta, 286",28000,Via Augusta,286,24,les Tres Torres,5,Sarrià-Sant Gervasi,8017,BARCELONA,TRUE,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,6.5103E+13,427236.715,4583287.295,41.39783259,2.129565619
?99400601165,"Zona de Càrrega i Descàrrega * Av Pau Casals, 13",143507,Av Pau Casals,13,26,Sant Gervasi - Galvany,5,Sarrià-Sant Gervasi,8021,BARCELONA,TRUE,,,,,,428296.8688,4582811.71,41.39364442,2.142302701
?75990068900,Aparcament Jericó,166900,C Jericó,2,39,Sant Genís dels Agudells,7,Horta-Guinardó,8035,BARCELONA,TRUE,63735068,Lloguer de vehicles,Planol BCN >> Transports i serveis relacionats >> Serveis relacionats >> Lloguer de vehicles,651,6.5103E+13,428121.2858,4585820.172,41.42072471,2.139845331
?99400601170,"Zona de Càrrega i Descàrrega * Av Diagonal, 431",144601,Av Diagonal,431,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8036,BARCELONA,TRUE,,,,,,429122.2567,4582899.778,41.39451078,2.152164463
?99400601743,"Zona de Càrrega i Descàrrega * Rbla Raval, 2",701367,Rbla Raval,2,1,el Raval,1,Ciutat Vella,8001,BARCELONA,TRUE,,,,,,430430.0054,4581221.04,41.37950512,2.167998862
?99400601744,"Zona de Càrrega i Descàrrega * C Legalitat, 73",177407,C Legalitat,73,32,el Camp d'en Grassot i Gràcia Nova,6,Gràcia,8024,BARCELONA,TRUE,,,,,,429981.738,4584479.953,41.40881815,2.1622617
?99400601756,"Zona de Càrrega i Descàrrega * C Mina de la Ciutat, 2",212304,C Mina de la Ciutat,2,50,les Roquetes,8,Nou Barris,8042,BARCELONA,TRUE,,,,,,430969.1866,4588709.94,41.44700148,2.173591915
?99400601757,"Zona de Càrrega i Descàrrega * C Joan Riera, 10",173100,C Joan Riera,10,51,Verdun,8,Nou Barris,8042,BARCELONA,TRUE,,,,,,431029.1351,4588149.602,41.44195988,2.174373502
?99400602667,"Zona de Càrrega i Descàrrega * C Ausiàs Marc, 82",28305,C Ausiàs Marc,82,5,el Fort Pienc,2,Eixample,8013,BARCELONA,TRUE,,,,,,431485.2368,4582906.722,41.39477811,2.180426687
?99400601966,"Zona de Càrrega i Descàrrega * C Mallorca, 156",191204,C Mallorca,156,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8036,BARCELONA,TRUE,,,,,,429338.4508,4582196.847,41.38819875,2.1548323
?99400602668,"Zona de Càrrega i Descàrrega * C Buenaventura Muñoz, 34",50803,C Buenaventura Muñoz,34,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,8018,BARCELONA,TRUE,,,,,,431924.0436,4582610.157,41.3921443,2.185708518
?99400601969,"Zona de Càrrega i Descàrrega * C Mallorca, 176",191204,C Mallorca,176,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8036,BARCELONA,TRUE,,,,,,429453.0706,4582271.37,41.38888002,2.156194423
?99400602672,"Zona de Càrrega i Descàrrega * C Llull, 22",186703,C Llull,22,67,la Vila Olímpica del Poblenou,10,Sant Martí,8005,BARCELONA,TRUE,,,,,,432296.4509,4582597.855,41.39206494,2.190164021
?99400601970,"Zona de Càrrega i Descàrrega * C Aragó, 203",18505,C Aragó,203,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8011,BARCELONA,TRUE,,,,,,429714.8531,4582195.986,41.38822397,2.159334002
?99400601679,"Zona de Càrrega i Descàrrega * C Ponce de León, 9",261900,C Ponce de León,9,51,Verdun,8,Nou Barris,8042,BARCELONA,TRUE,,,,,,430958.0488,4588085.766,41.44137883,2.173529932
?99400601973,"Zona de Càrrega i Descàrrega * C Aribau, 38",23403,C Aribau,38,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8011,BARCELONA,TRUE,,,,,,429828.403,4582116.833,41.38752099,2.160701178
?99400601690,"Zona de Càrrega i Descàrrega * C Ripollès, 91",283200,C Ripollès,91,64,el Camp de l'Arpa del Clot,10,Sant Martí,8026,BARCELONA,TRUE,,,,,,431975.9925,4585182.273,41.41531496,2.18604079
?99400601975,"Zona de Càrrega i Descàrrega * C Aragó, 77",18505,C Aragó,77,9,la Nova Esquerra de l'Eixample,2,Eixample,8015,BARCELONA,TRUE,,,,,,428971.7885,4581463.118,41.38155802,2.150533209
?99400600411,"Zona de Càrrega i Descàrrega * C Josep Bertrand, 5",169602,C Josep Bertrand,5,26,Sant Gervasi - Galvany,5,Sarrià-Sant Gervasi,8021,BARCELONA,TRUE,,,,,,428066.079,4582937.196,41.39475401,2.139527437
?99400600417,"Zona de Càrrega i Descàrrega * C Sant Nicolau, 17",308200,C Sant Nicolau,17,15,Hostafrancs,3,Sants-Montjuïc,8014,BARCELONA,TRUE,,,,,,428546.4437,4581058.42,41.3778754,2.145494525
?75990031351,Aparcament Calvet,55603,C Calvet,33,26,Sant Gervasi - Galvany,5,Sarrià-Sant Gervasi,8021,BARCELONA,TRUE,63734068,Aparcaments,Planol BCN >> Transports i serveis relacionats >> Aparcaments >> Aparcaments,651,6.5103E+13,428341.3213,4582977.231,41.39513916,2.14281479
?99400600420,"Zona de Càrrega i Descàrrega * C Sigüenza, 118",325504,C Sigüenza,118,37,el Carmel,7,Horta-Guinardó,8032,BARCELONA,TRUE,,,,,,429096.2283,4586000.539,41.42243583,2.151489841
?99400600422,"Zona de Càrrega i Descàrrega * C Providència, 122",268105,C Providència,122,32,el Camp d'en Grassot i Gràcia Nova,6,Gràcia,8024,BARCELONA,TRUE,,,,,,429884.436,4584498.372,41.40897556,2.161095509
?99400600424,"Zona de Càrrega i Descàrrega * C Torrent d'en Vidalet, 45",341103,C Torrent d'en Vidalet,45,31,la Vila de Gràcia,6,Gràcia,8012,BARCELONA,TRUE,,,,,,429642.8914,4584053.082,41.40494389,2.158257591
?75990435378,Aparcament Interparking Creu Roja,90502,C Còrsega,643,6,la Sagrada Família,2,Eixample,8025,BARCELONA,TRUE,63734068,Aparcaments,Planol BCN >> Transports i serveis relacionats >> Aparcaments >> Aparcaments,651,6.5103E+13,431190.0803,4584621.637,41.41019859,2.176701438
?99400600736,"Zona de Càrrega i Descàrrega * Rbla Volart, 62",367402,Rbla Volart,62,35,el Guinardó,7,Horta-Guinardó,8041,BARCELONA,TRUE,,,,,,431163.7204,4585379.445,41.41702165,2.176299855
?99400600738,"Zona de Càrrega i Descàrrega * C Cal Cisó, 86",701694,C Cal Cisó,86,12,la Marina del Prat Vermell,3,Sants-Montjuïc,8038,BARCELONA,TRUE,,,,,,428433.6604,4578160.829,41.35176775,2.144487823
?99400600752,"Zona de Càrrega i Descàrrega * Trav Dalt, 73",344000,Trav Dalt,73,30,la Salut,6,Gràcia,8024,BARCELONA,TRUE,,,,,,429441.4663,4584634.301,41.41016105,2.155780255
?99400600754,"Zona de Càrrega i Descàrrega * Camí Església, 5",159904,Camí Església,5,43,Horta,7,Horta-Guinardó,8031,BARCELONA,TRUE,,,,,,429276.1933,4587309.838,41.43424399,2.153490099
?99400599286,"Punt d'Ancoratge de Bicicletes * C Sant Lluís, 6",306306,C Sant Lluís,6,31,la Vila de Gràcia,6,Gràcia,8012,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,429654.2013,4583977.356,41.40426284,2.158401688
?99400599295,"Punt d'Ancoratge de Bicicletes * C Escudellers, 61",112208,C Escudellers,61,2,el Barri Gòtic,1,Ciutat Vella,8002,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,431220.5427,4581318.139,41.38044763,2.177441092
?99400599301,"Punt d'Ancoratge de Bicicletes * Pg Sant Joan, 152",305100,Pg Sant Joan,152,32,el Camp d'en Grassot i Gràcia Nova,6,Gràcia,8037,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,430310.054,4583720.519,41.40200672,2.166276902
?99400599303,"Punt d'Ancoratge de Bicicletes * C Indústria, 2",161407,C Indústria,2,32,el Camp d'en Grassot i Gràcia Nova,6,Gràcia,8037,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,430151.9536,4583704.844,41.40185182,2.164387497
?99400599305,"Punt d'Ancoratge de Bicicletes * Pg Sant Joan, 6",305100,Pg Sant Joan,6,5,el Fort Pienc,2,Eixample,8010,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,431438.4733,4582574.51,41.39178199,2.179904967
?99400599306,"Punt d'Ancoratge de Bicicletes * C Ribes, 10",281307,C Ribes,10,5,el Fort Pienc,2,Eixample,8013,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,431631.8823,4583005.969,41.39568448,2.182169484
?75990133079,Europcar *Viladomat,361406,Viladomat,214,9,la Nova Esquerra de l'Eixample,2,Eixample,8029,BARCELONA,TRUE,63735068,Lloguer de vehicles,Planol BCN >> Transports i serveis relacionats >> Serveis relacionats >> Lloguer de vehicles,651,6.5103E+13,428923.8739,4581915.657,41.38562965,2.149907147
?99400598863,"Punt d'Ancoratge de Bicicletes * C Enric Granados, 95",110304,C Enric Granados,95,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8008,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,429437.9287,4582674.097,41.39250591,2.155966414
?99400598868,"Punt d'Ancoratge de Bicicletes * C Provença, 138",268003,C Provença,138,9,la Nova Esquerra de l'Eixample,2,Eixample,8029,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,429027.2548,4582052.518,41.38687144,2.151127452
?99400598870,"Punt d'Ancoratge de Bicicletes * C Consell de Cent, 224",89004,C Consell de Cent,224,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8011,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,429705.3893,4581968.604,41.3861752,2.159247203
?99400599041,"Punt d'Ancoratge de Bicicletes * Av Diagonal, 686",144601,Av Diagonal,686,21,Pedralbes,4,Les Corts,8034,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,426288.9325,4582038.173,41.38649599,2.118381027
?99400599052,"Punt d'Ancoratge de Bicicletes * Ptge Pere Calders, 10",246102,Ptge Pere Calders,10,10,Sant Antoni,2,Eixample,8015,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,429961.447,4580896.831,41.37654442,2.162433319
?99400599053,"Punt d'Ancoratge de Bicicletes * Pl Margarida Xirgu, 6",700685,Pl Margarida Xirgu,6,11,el Poble-sec,3,Sants-Montjuïc,8004,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,429528.4043,4580323.424,41.37134212,2.157321906
?99400599054,"Punt d'Ancoratge de Bicicletes * C Jocs del 92, 12",700796,C Jocs del 92,12,11,el Poble-sec,3,Sants-Montjuïc,8038,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,428685.9747,4579540.635,41.36421761,2.147341508
?99400599057,"Punt d'Ancoratge de Bicicletes * Av Diagonal, 652",144601,Av Diagonal,652,19,les Corts,4,Les Corts,8034,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,427435.1292,4582398.824,41.38984843,2.132045356
?99400599636,"Punt d'Ancoratge de Bicicletes * Av Bogatell, 61",44200,Av Bogatell,61,67,la Vila Olímpica del Poblenou,10,Sant Martí,8005,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,432402.1069,4582691.112,41.39291376,2.191417295
?99400599639,"Punt d'Ancoratge de Bicicletes * C Enamorats, 109",109101,C Enamorats,109,64,el Camp de l'Arpa del Clot,10,Sant Martí,8026,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,431767.2347,4584269.323,41.40707461,2.183646038
?99400599650,"Punt d'Ancoratge de Bicicletes * C Còrsega, 640",90502,C Còrsega,640,64,el Camp de l'Arpa del Clot,10,Sant Martí,8026,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,431314.3491,4584663.339,41.41058482,2.178183411
?99400599652,"Punt d'Ancoratge de Bicicletes * G.V. Corts Catalanes, 1075",169409,G.V. Corts Catalanes,1075,72,Sant Martí de Provençals,10,Sant Martí,8020,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,433378.4409,4585241.846,41.415969,2.20281402
?99400599653,"Punt d'Ancoratge de Bicicletes * G.V. Corts Catalanes, 1135",169409,G.V. Corts Catalanes,1135,73,la Verneda i la Pau,10,Sant Martí,8020,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,433668.748,4585525.414,41.41854704,2.206256385
?99400598659,"Punt d'Ancoratge de Bicicletes * Av Mare de Déu de Montserrat, 199",365702,Av Mare de Déu de Montserrat,199,35,el Guinardó,7,Horta-Guinardó,8041,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,430937.8785,4585811.244,41.42089133,2.173548379
?99400598661,"Punt d'Ancoratge de Bicicletes * C Consell de Cent, 361",89004,C Consell de Cent,361,7,la Dreta de l'Eixample,2,Eixample,8007,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,430368.7507,4582635.833,41.39224241,2.167103774
?99400598666,"Punt d'Ancoratge de Bicicletes * C Rambla, 97",34308,C Rambla,97,1,el Raval,1,Ciutat Vella,8002,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,430758.2411,4581535.817,41.38236853,2.171887936
?99400598667,"Punt d'Ancoratge de Bicicletes * Pg Santa Coloma, 46",314100,Pg Santa Coloma,46,60,Sant Andreu,9,Sant Andreu,8030,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,432617.8486,4588599.028,41.44614261,2.193339481
?99400598668,"Punt d'Ancoratge de Bicicletes * C Santa Coloma, 12",313902,C Santa Coloma,12,60,Sant Andreu,9,Sant Andreu,8030,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,432573.9284,4586924.028,41.43105278,2.193000655
?99400598673,"Punt d'Ancoratge de Bicicletes * C Nàpols, 183",225500,C Nàpols,183,7,la Dreta de l'Eixample,2,Eixample,8013,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,431075.5437,4583292.36,41.39821642,2.175482529
?99400598679,"Punt d'Ancoratge de Bicicletes * Av Paral·lel, 152",198804,Av Paral·lel,152,10,Sant Antoni,2,Eixample,8015,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,429582.8927,4580743.587,41.37513116,2.15792459
?99400598682,"Punt d'Ancoratge de Bicicletes * C Mallorca, 181",191204,C Mallorca,181,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8036,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,429487.9513,4582331.587,41.38942543,2.156604574
?99400612711,Bikes Barcelona rental,197302,C Marina,138,5,el Fort Pienc,2,Eixample,8013,BARCELONA,TRUE,63735068,Lloguer de vehicles,Planol BCN >> Transports i serveis relacionats >> Serveis relacionats >> Lloguer de vehicles,651,6.5103E+13,431794.3447,4583184.929,41.39731012,2.184092538
?98146121245,Aparcament Estació de França,198203,Av Marquès de l'Argentera,8,4,"Sant Pere, Santa Caterina i la Ribera",1,Ciutat Vella,8003,BARCELONA,TRUE,63734068,Aparcaments,Planol BCN >> Transports i serveis relacionats >> Aparcaments >> Aparcaments,651,6.5103E+13,432039.9256,4581694.311,41.38390533,2.187197254
?99400600609,"Zona de Càrrega i Descàrrega * Pl Congrés Eucarístic, 3",88704,Pl Congrés Eucarístic,3,62,el Congrés i els Indians,9,Sant Andreu,8027,BARCELONA,TRUE,,,,,,431568.8233,4586318.22,41.42551147,2.181040644
?99400600610,"Zona de Càrrega i Descàrrega * C Sicília, 270",325005,C Sicília,270,6,la Sagrada Família,2,Eixample,8013,BARCELONA,TRUE,,,,,,431011.2522,4583571.566,41.40072563,2.174681696
?99400600617,"Zona de Càrrega i Descàrrega * C Selva, 56",322404,C Selva,56,45,Porta,8,Nou Barris,8016,BARCELONA,TRUE,,,,,,431121.7714,4587483.728,41.43597057,2.175558214
?99400600618,"Zona de Càrrega i Descàrrega * C Consell de Cent, 37",89004,C Consell de Cent,37,15,Hostafrancs,3,Sants-Montjuïc,8014,BARCELONA,TRUE,,,,,,428531.5749,4580893.758,41.37639102,2.145336145
?99400600619,"Zona de Càrrega i Descàrrega * C Consell de Cent, 33",89004,C Consell de Cent,33,15,Hostafrancs,3,Sants-Montjuïc,8014,BARCELONA,TRUE,,,,,,428518.943,4580885.956,41.37631963,2.145186021
?99400600620,"Zona de Càrrega i Descàrrega * C Esteve Terradas, 23",116901,C Esteve Terradas,23,28,Vallcarca i els Penitents,6,Gràcia,8023,BARCELONA,TRUE,,,,,,428215.3911,4584985.8,41.41321829,2.14107036
?99400600624,"Zona de Càrrega i Descàrrega * C Espronceda, 329",115603,C Espronceda,329,63,Navas,9,Sant Andreu,8027,BARCELONA,TRUE,,,,,,432365.1997,4585229.474,41.41577293,2.190692227
?99400600627,"Zona de Càrrega i Descàrrega * C Jaume Fabra, 2",165306,C Jaume Fabra,2,11,el Poble-sec,3,Sants-Montjuïc,8004,BARCELONA,TRUE,,,,,,429757.24,4580685.311,41.37462153,2.160016041
?99400603219,"Parada de taxis * C Cartagena, 349",68900,C Cartagena,349,33,el Baix Guinardó,7,Horta-Guinardó,8025,BARCELONA,TRUE,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,6.5103E+13,430833.4267,4584903.485,41.41270649,2.172402348
?99400603220,"Parada de taxis * Pl Pius XII, 9999",244300,Pl Pius XII,9999,20,la Maternitat i Sant Ramon,4,Les Corts,8028,BARCELONA,TRUE,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,6.5103E+13,426665.3268,4582048.954,41.38662749,2.122881068
?75990348790,Aparcament Eden,86902,C Nou de la Rambla,12,1,el Raval,1,Ciutat Vella,8001,BARCELONA,TRUE,63734068,Aparcaments,Planol BCN >> Transports i serveis relacionats >> Aparcaments >> Aparcaments,651,6.5103E+13,430932.6315,4581155.295,41.37895627,2.174016757
